"Status";"Gas Day Start (status at 6AM CET)";"Gas Day End";"Gas in storage (TWh)";"Full (%)";"Trend (%)";"Injection (GWh/d)";"Withdrawal (GWh/d)";"Technical Capacity (TWh)";"Injection capacity (GWh/d)";"Withdrawal capacity (GWh/d)";"Contracted Capacity (TWh)";"Available Capacity (TWh)"
"E";"2018-04-20";"2018-04-21";"235.4948";"21.28";"0.39";"4549.84";"194.6";"1106.5952";"11935.15";"19661.79";"0";"0"
"E";"2018-04-19";"2018-04-20";"231.2127";"20.89";"0.38";"4360.76";"190.6";"1106.5952";"11887.26";"19659.81";"0";"0"
"E";"2018-04-18";"2018-04-19";"227.0464";"20.52";"0.36";"4216.15";"165.2";"1106.5952";"11887.91";"19658.03";"0";"0"
"E";"2018-04-17";"2018-04-18";"223.0305";"20.15";"0.28";"3321.41";"234.1";"1106.5952";"11888.52";"19656.36";"0";"0"
"E";"2018-04-16";"2018-04-17";"219.9465";"19.88";"0.21";"2611.04";"324.1";"1106.5952";"11888.97";"19655.22";"0";"0"
"E";"2018-04-15";"2018-04-16";"217.6407";"19.67";"0.37";"3419.07";"140.9";"1106.6581";"11890.25";"19655.36";"0";"0"
"E";"2018-04-14";"2018-04-15";"213.5172";"19.29";"0.26";"3152.79";"217.9";"1106.6581";"11889.45";"19655.27";"0";"0"
"E";"2018-04-13";"2018-04-14";"210.5921";"19.03";"0.12";"1905.96";"562";"1106.6581";"11889.75";"19654.64";"0";"0"
"E";"2018-04-12";"2018-04-13";"209.2408";"18.91";"0.06";"1601.49";"986.4";"1106.6581";"11861.9";"19640.85";"0";"0"
"E";"2018-04-11";"2018-04-12";"208.5781";"18.84";"0.08";"1614.33";"650.1";"1106.8841";"11862.22";"19683.85";"0";"0"
"E";"2018-04-10";"2018-04-11";"207.6639";"18.75";"0.11";"1865.56";"633";"1107.3164";"11862.54";"19697.92";"0";"0"
"E";"2018-04-09";"2018-04-10";"206.441";"18.64";"0.17";"2310.4";"501.8";"1107.3164";"11862.96";"19696.9";"0";"0"
"E";"2018-04-08";"2018-04-09";"204.6061";"19.33";"0.29";"3380.66";"260.7";"1058.4238";"11863.47";"19695.66";"0";"0"
"E";"2018-04-07";"2018-04-08";"201.4919";"19.04";"0.24";"2928.89";"381.5";"1058.4238";"11863.94";"19694.44";"0";"0"
"E";"2018-04-06";"2018-04-07";"198.9686";"18.8";"0.1";"1733.17";"652.8";"1058.4238";"11863.98";"19694.41";"0";"0"
"E";"2018-04-05";"2018-04-06";"197.9032";"18.7";"0.01";"1183.53";"1085.2";"1058.4238";"11864.2";"19693.88";"0";"0"
"E";"2018-04-04";"2018-04-05";"197.8295";"18.69";"0.08";"1341.53";"504";"1058.4238";"11864.14";"19694.1";"0";"0"
"E";"2018-04-03";"2018-04-04";"196.9509";"18.52";"0.04";"1146.91";"662.2";"1063.5473";"11926.85";"19601.51";"0";"0"
"E";"2018-04-02";"2018-04-03";"196.4874";"18.47";"0.02";"1253.77";"982.7";"1063.5473";"11966.52";"19957.82";"0";"0"
"E";"2018-04-01";"2018-04-02";"196.2353";"18.45";"0.17";"1514.09";"1317.2";"1063.5619";"11966.84";"19959.55";"0";"0"
"E";"2018-03-31";"2018-04-01";"194.3865";"18.3";"-0.2";"1545.82";"1575.8";"1062.218";"11933.91";"20066.42";"0";"0"
"E";"2018-03-30";"2018-03-31";"196.4985";"17.67";"-0.07";"1163.26";"1878.9";"1111.8243";"11930.54";"20015.27";"0";"0"
"E";"2018-03-29";"2018-03-30";"197.2969";"17.75";"-0.17";"600.73";"2443.9";"1111.8243";"11929.98";"19925.24";"0";"0"
"E";"2018-03-28";"2018-03-29";"199.1958";"17.92";"-0.22";"485.72";"2889.1";"1111.8243";"11929.39";"19926.31";"0";"0"
"E";"2018-03-27";"2018-03-28";"201.6012";"18.13";"-0.26";"391.38";"3250";"1112.1504";"11928.7";"19927.6";"0";"0"
"E";"2018-03-26";"2018-03-27";"204.4381";"18.38";"-0.22";"453.51";"3002.7";"1112.1504";"11928.27";"19920.94";"0";"0"
"E";"2018-03-25";"2018-03-26";"206.9098";"18.6";"-0.07";"1186.18";"1932.6";"1112.1464";"11927.72";"19973.89";"0";"0"
"E";"2018-03-24";"2018-03-25";"207.635";"18.68";"-0.17";"686.81";"2567.3";"1111.2842";"11747.52";"19658.32";"0";"0"
"E";"2018-03-23";"2018-03-24";"209.5543";"18.84";"-0.36";"231.87";"4183";"1112.1464";"11926.43";"19924.07";"0";"0"
"E";"2018-03-22";"2018-03-23";"213.5105";"19.2";"-0.45";"186.9";"5108.9";"1112.1464";"11925.66";"19925.37";"0";"0"
"E";"2018-03-21";"2018-03-22";"218.5289";"19.65";"-0.5";"274.84";"5764.7";"1112.1464";"11924.91";"19926.67";"0";"0"
"E";"2018-03-20";"2018-03-21";"224.0518";"20.15";"-0.53";"178.03";"6060.2";"1112.1464";"11924.16";"19924.05";"0";"0"
"E";"2018-03-19";"2018-03-20";"229.9736";"20.68";"-0.58";"225.49";"6548.6";"1112.1464";"11923.54";"19925.04";"0";"0"
"E";"2018-03-18";"2018-03-19";"236.4543";"21.26";"-0.45";"274.93";"5276.6";"1112.1608";"11923.17";"19926.34";"0";"0"
"E";"2018-03-17";"2018-03-18";"241.4531";"21.71";"-0.35";"355.63";"4216.3";"1112.1608";"11922.66";"19927.26";"0";"0"
"E";"2018-03-16";"2018-03-17";"245.3305";"22.06";"-0.23";"1429.17";"3836.3";"1112.1608";"11922.21";"19928.12";"0";"0"
"E";"2018-03-15";"2018-03-16";"247.8603";"22.29";"-0.24";"1113.05";"3817";"1112.1608";"11921.69";"19947.99";"0";"0"
"E";"2018-03-14";"2018-03-15";"250.574";"22.53";"-0.21";"1468.91";"3860.1";"1112.1608";"11921.4";"19991.95";"0";"0"
"E";"2018-03-13";"2018-03-14";"252.8698";"22.74";"-0.22";"1238.97";"3730.8";"1112.1608";"11920.8";"20043.29";"0";"0"
"E";"2018-03-12";"2018-03-13";"255.3034";"22.96";"-0.21";"789.26";"3096.9";"1112.1502";"11920.19";"20081.97";"0";"0"
"E";"2018-03-11";"2018-03-12";"257.5963";"23.16";"-0.06";"1345.26";"2043.9";"1112.1544";"11919.94";"20108.51";"0";"0"
"E";"2018-03-10";"2018-03-11";"258.28";"23.22";"-0.13";"1181.14";"2604.3";"1112.1544";"11919.64";"20104.59";"0";"0"
"E";"2018-03-09";"2018-03-10";"259.7027";"23.35";"-0.33";"204.25";"4206";"1112.1544";"11918.97";"20000.93";"0";"0"
"E";"2018-03-08";"2018-03-09";"263.3672";"23.69";"-0.07";"237.81";"5049.5";"1111.8283";"11918.27";"20002.18";"0";"0"
"E";"2018-03-07";"2018-03-08";"264.1775";"23.75";"-0.89";"243.31";"5630.1";"1112.1544";"11917.62";"19999.39";"0";"0"
"E";"2018-03-06";"2018-03-07";"274.1019";"24.65";"-0.52";"274.1";"6019.1";"1112.1544";"11916.98";"20000.61";"0";"0"
"E";"2018-03-05";"2018-03-06";"279.8476";"25.16";"-0.56";"554.89";"6370.2";"1112.1544";"11916.44";"19997.68";"0";"0"
"E";"2018-03-04";"2018-03-05";"286.0764";"25.72";"-0.52";"642.2";"6384.4";"1112.1584";"11915.95";"19998.84";"0";"0"
"E";"2018-03-03";"2018-03-04";"291.9126";"26.25";"-0.76";"276.63";"8016.7";"1112.1584";"11915.36";"20000.07";"0";"0"
"E";"2018-03-02";"2018-03-03";"300.3929";"27.01";"-0.91";"153.11";"10272.6";"1112.1583";"11914.69";"20012.97";"0";"0"
"E";"2018-03-01";"2018-03-02";"310.5274";"27.92";"-0.95";"131.29";"11351.8";"1112.1583";"11914.07";"20022.51";"0";"0"
"E";"2018-02-28";"2018-03-01";"321.0553";"28.89";"-1.08";"121.57";"11926";"1111.2399";"11913.18";"20044.63";"0";"0"
"E";"2018-02-27";"2018-02-28";"333.0935";"29.97";"-1.02";"77.39";"11402.1";"1111.2399";"11912.52";"20029.07";"0";"0"
"E";"2018-02-26";"2018-02-27";"344.4628";"30.99";"-1";"114.94";"11085.3";"1111.6399";"11911.88";"20038.59";"0";"0"
"E";"2018-02-25";"2018-02-26";"355.5499";"31.98";"-0.73";"332.89";"8459.6";"1111.6397";"11911.22";"20033.74";"0";"0"
"E";"2018-02-24";"2018-02-25";"363.6875";"32.72";"-0.68";"453";"7810.5";"1111.6397";"11910.62";"20034.82";"0";"0"
"E";"2018-02-23";"2018-02-24";"371.1982";"33.39";"-0.77";"199.52";"8841.7";"1111.6397";"11910.09";"20015.91";"0";"0"
"E";"2018-02-22";"2018-02-23";"379.7098";"34.16";"-0.78";"214.31";"8803.5";"1111.6397";"11910.01";"19967.82";"0";"0"
"E";"2018-02-21";"2018-02-22";"388.3731";"34.94";"-0.74";"332.77";"8478.4";"1111.6397";"11909.53";"19968.48";"0";"0"
"E";"2018-02-20";"2018-02-21";"396.6217";"35.68";"-0.69";"414.63";"7957.8";"1111.6397";"11908.94";"19979.96";"0";"0"
"E";"2018-02-19";"2018-02-20";"404.2635";"36.37";"-0.69";"217";"7890.2";"1111.6397";"11908.2";"20083.47";"0";"0"
"E";"2018-02-18";"2018-02-19";"411.9415";"37.06";"-0.48";"469.57";"5730.7";"1111.6334";"11907.49";"20210.8";"0";"0"
"E";"2018-02-17";"2018-02-18";"417.3035";"37.54";"-0.48";"559.43";"5772.5";"1111.6334";"11906.84";"20212.63";"0";"0"
"E";"2018-02-16";"2018-02-17";"422.6248";"38.02";"-0.6";"182.4";"6666.9";"1111.6334";"11906.03";"20163.01";"0";"0"
"E";"2018-02-15";"2018-02-16";"429.2517";"38.61";"-0.64";"359.03";"7314.2";"1111.6334";"11905.7";"20164.02";"0";"0"
"E";"2018-02-14";"2018-02-15";"436.3416";"39.25";"-0.65";"142.79";"7715.2";"1111.6334";"11904.76";"20218.52";"0";"0"
"E";"2018-02-13";"2018-02-14";"443.5174";"39.92";"-0.73";"130.49";"8162.1";"1111.115";"11903.84";"20221.12";"0";"0"
"E";"2018-02-12";"2018-02-13";"451.6639";"40.65";"-0.71";"78.52";"7914";"1111.115";"11902.91";"20223.72";"0";"0"
"E";"2018-02-11";"2018-02-12";"459.5986";"41.36";"-0.48";"391.93";"5625.5";"1111.1112";"11902.13";"20225.75";"0";"0"
"E";"2018-02-10";"2018-02-11";"464.8997";"41.84";"-0.54";"306.73";"6181.8";"1111.1112";"11901.21";"20248.38";"0";"0"
"E";"2018-02-09";"2018-02-10";"470.8828";"42.38";"-0.78";"122.1";"8699.3";"1111.1112";"11900.1";"20251.41";"0";"0"
"E";"2018-02-08";"2018-02-09";"479.5833";"43.16";"-0.86";"124.9";"9505.2";"1111.1112";"11899.49";"20253.17";"0";"0"
"E";"2018-02-07";"2018-02-08";"489.1158";"44.02";"-0.89";"124.51";"9853.4";"1111.1112";"11898.65";"20255.56";"0";"0"
"E";"2018-02-06";"2018-02-07";"499.0088";"44.91";"-0.88";"105.52";"9855.6";"1111.1112";"11898";"20129.62";"0";"0"
"E";"2018-02-05";"2018-02-06";"508.8324";"45.79";"-0.82";"101.76";"9071.6";"1111.1112";"11897.15";"20253.76";"0";"0"
"E";"2018-02-04";"2018-02-05";"517.9092";"46.61";"-0.56";"220.54";"6299.5";"1111.1212";"11896.46";"20265.65";"0";"0"
"E";"2018-02-03";"2018-02-04";"524.0944";"47.17";"-0.52";"285.31";"5918.9";"1111.1212";"11895.45";"20268.45";"0";"0"
"E";"2018-02-02";"2018-02-03";"529.821";"47.68";"-0.59";"180.86";"6601.5";"1111.1212";"11894.56";"20270.99";"0";"0"
"E";"2018-02-01";"2018-02-02";"536.3535";"48.27";"-0.56";"264.16";"6410.8";"1111.1212";"11894.21";"20272.07";"0";"0"
"E";"2018-01-31";"2018-02-01";"542.573";"48.83";"-0.53";"291.36";"5928.3";"1111.1212";"11889.32";"20286.03";"0";"0"
"E";"2018-01-30";"2018-01-31";"548.4517";"49.36";"-0.53";"140.71";"6033.2";"1111.1312";"11888.8";"20287.42";"0";"0"
"E";"2018-01-29";"2018-01-30";"554.3123";"49.89";"-0.44";"322.34";"5144.8";"1111.1312";"11888.53";"20288.12";"0";"0"
"E";"2018-01-28";"2018-01-29";"559.1959";"50.33";"-0.28";"895.34";"3926.1";"1111.1312";"11888.44";"20288.37";"0";"0"
"E";"2018-01-27";"2018-01-28";"562.2917";"50.61";"-0.39";"544.44";"4711.2";"1111.1312";"11888.08";"20289.34";"0";"0"
"E";"2018-01-26";"2018-01-27";"566.6135";"50.99";"-0.57";"175.02";"6458.2";"1111.1312";"11887.4";"20169.14";"0";"0"
"E";"2018-01-25";"2018-01-26";"572.9328";"51.56";"-0.56";"135.68";"6241.5";"1111.1312";"11886.89";"20170.19";"0";"0"
"E";"2018-01-24";"2018-01-25";"579.1484";"52.12";"-0.45";"279.07";"5158.5";"1111.1312";"11900.99";"20171.05";"0";"0"
"E";"2018-01-23";"2018-01-24";"584.0951";"52.57";"-0.52";"290.98";"5943.4";"1111.1312";"11900.64";"20171.76";"0";"0"
"E";"2018-01-22";"2018-01-23";"589.8757";"53.09";"-0.62";"154.82";"6925.3";"1111.1312";"11900.14";"20172.79";"0";"0"
"E";"2018-01-21";"2018-01-22";"596.7547";"53.71";"-0.5";"211.43";"5644.8";"1111.1193";"11898.34";"20173.36";"0";"0"
"E";"2018-01-20";"2018-01-21";"602.3201";"54.21";"-0.57";"207.89";"6389";"1111.1193";"11897.68";"20174.74";"0";"0"
"E";"2018-01-19";"2018-01-20";"608.6527";"54.78";"-0.69";"149.32";"7727.6";"1111.1193";"11896.94";"20242.43";"0";"0"
"E";"2018-01-18";"2018-01-19";"616.3092";"55.47";"-0.68";"160.52";"7563.9";"1111.1193";"11896.09";"20261.15";"0";"0"
"E";"2018-01-17";"2018-01-18";"623.8418";"56.15";"-0.69";"141.44";"7694.4";"1111.1193";"11895.28";"20232.34";"0";"0"
"E";"2018-01-16";"2018-01-17";"631.5073";"56.84";"-0.63";"187.98";"7096.8";"1111.1193";"11894.52";"20200.74";"0";"0"
"E";"2018-01-15";"2018-01-16";"638.4936";"57.46";"-0.65";"255.91";"7424.6";"1111.1193";"11893.87";"20221";"0";"0"
"E";"2018-01-14";"2018-01-15";"645.7453";"58.12";"-0.48";"456.01";"6026.7";"1111.1235";"11893.42";"20310.88";"0";"0"
"E";"2018-01-13";"2018-01-14";"651.0986";"58.6";"-0.48";"443.47";"5663";"1111.1235";"11893.1";"20311.66";"0";"0"
"E";"2018-01-12";"2018-01-13";"656.4078";"59.08";"-0.57";"198.05";"6407.9";"1111.1235";"11892.52";"20313.16";"0";"0"
"E";"2018-01-11";"2018-01-12";"662.7247";"59.64";"-0.58";"211.19";"6502.4";"1111.1485";"11891.99";"20314.76";"0";"0"
"E";"2018-01-10";"2018-01-11";"669.1143";"60.22";"-0.56";"330.67";"6416.5";"1111.1485";"11891.34";"20335.59";"0";"0"
"E";"2018-01-09";"2018-01-10";"675.2935";"60.77";"-0.59";"275.61";"6634.2";"1111.1485";"11890.74";"20337.33";"0";"0"
"E";"2018-01-08";"2018-01-09";"681.851";"61.36";"-0.61";"208.26";"6922.1";"1111.1485";"11890.11";"20339.13";"0";"0"
"E";"2018-01-07";"2018-01-08";"688.5884";"61.97";"-0.39";"221.89";"4494.4";"1111.1488";"11889.72";"20340.35";"0";"0"
"E";"2018-01-06";"2018-01-07";"692.9358";"62.36";"-0.28";"377.64";"3507";"1111.1488";"11889.32";"20341.4";"0";"0"
"E";"2018-01-05";"2018-01-06";"696.0891";"62.65";"-0.34";"416.29";"4216.5";"1111.1488";"11888.95";"20342.37";"0";"0"
"E";"2018-01-04";"2018-01-05";"699.9114";"62.99";"-0.34";"490.8";"4245";"1111.1488";"11888.65";"20343.08";"0";"0"
"E";"2018-01-03";"2018-01-04";"703.6732";"63.33";"-0.37";"476.78";"4503.1";"1111.1488";"11888.44";"20343.61";"0";"0"
"E";"2018-01-02";"2018-01-03";"707.7534";"63.7";"-0.32";"488.21";"4083.4";"1111.1488";"11888.11";"20344.4";"0";"0"
"E";"2018-01-01";"2018-01-02";"711.3594";"64.02";"0";"1108.75";"3128.8";"1111.1488";"11888.28";"20344.03";"0";"0"
"E";"2017-12-31";"2018-01-01";"713.39";"64.2";"-0.1";"1447.02";"2522.7";"1111.147";"11888.41";"20347.69";"0";"0"
"E";"2017-12-30";"2017-12-31";"714.4513";"64.3";"-0.21";"1033.64";"3343";"1111.147";"11885.8";"20347.72";"0";"0"
"E";"2017-12-29";"2017-12-30";"716.7991";"64.51";"-0.44";"368.49";"5155.6";"1111.147";"11885.27";"20349.22";"0";"0"
"E";"2017-12-28";"2017-12-29";"721.6367";"64.95";"-0.47";"139.76";"5371.3";"1111.147";"11884.72";"20350.83";"0";"0"
"E";"2017-12-27";"2017-12-28";"726.9118";"65.42";"-0.36";"328.07";"4653.2";"1111.147";"11884.31";"20351.79";"0";"0"
"E";"2017-12-26";"2017-12-27";"730.882";"65.78";"-0.26";"690.52";"3625.5";"1111.147";"11884.69";"20350.69";"0";"0"
"E";"2017-12-25";"2017-12-26";"733.8214";"66.04";"-0.18";"1175.05";"3121.8";"1111.1221";"11884.54";"20350.91";"0";"0"
"E";"2017-12-24";"2017-12-25";"735.7798";"66.22";"-0.15";"1210.73";"2907.8";"1111.1161";"11884.49";"20350.72";"0";"0"
"E";"2017-12-23";"2017-12-24";"737.4748";"66.37";"-0.23";"1081.36";"3552.2";"1111.1161";"11884.14";"20351.44";"0";"0"
"E";"2017-12-22";"2017-12-23";"740.004";"66.6";"-0.49";"616.91";"5281.2";"1111.1161";"11884";"20351.76";"0";"0"
"E";"2017-12-21";"2017-12-22";"745.4801";"67.1";"-0.57";"332.71";"6489.2";"1111.0711";"11883.63";"20305.59";"0";"0"
"E";"2017-12-20";"2017-12-21";"751.7873";"67.66";"-0.68";"187.35";"7483.6";"1111.0711";"11882.95";"20354.58";"0";"0"
"E";"2017-12-19";"2017-12-20";"759.3402";"68.34";"-0.74";"149.98";"8484.8";"1111.0711";"11882.18";"20309.33";"0";"0"
"E";"2017-12-18";"2017-12-19";"767.5066";"69.08";"-0.71";"113.12";"7974.8";"1111.0711";"11881.45";"20358.74";"0";"0"
"E";"2017-12-17";"2017-12-18";"775.4254";"69.79";"-0.5";"255.88";"5741.1";"1111.0694";"11880.72";"20360.6";"0";"0"
"E";"2017-12-16";"2017-12-17";"780.9379";"70.29";"-0.52";"285.11";"6062.9";"1111.0694";"11879.94";"20362.69";"0";"0"
"E";"2017-12-15";"2017-12-16";"786.7687";"70.88";"-0.53";"285.57";"7079.4";"1109.9894";"11879.12";"20364.8";"0";"0"
"E";"2017-12-14";"2017-12-15";"792.6073";"71.41";"-0.63";"230.1";"7109.9";"1109.9894";"11878.39";"20366.81";"0";"0"
"E";"2017-12-13";"2017-12-14";"799.6089";"72.04";"-0.75";"129.88";"8359.2";"1109.9894";"11877.88";"20368.25";"0";"0"
"E";"2017-12-12";"2017-12-13";"807.9801";"72.79";"-0.83";"129.72";"9187.3";"1109.9894";"11877.12";"20370.35";"0";"0"
"E";"2017-12-11";"2017-12-12";"817.1718";"73.62";"-0.71";"111.29";"7909.9";"1109.9894";"11885.98";"20372.44";"0";"0"
"E";"2017-12-10";"2017-12-11";"825.0002";"74.32";"-0.58";"121.14";"6479.7";"1109.9981";"11885.43";"20374.45";"0";"0"
"E";"2017-12-09";"2017-12-10";"831.4708";"74.91";"-0.57";"98.56";"6321";"1109.9981";"11884.73";"20376.31";"0";"0"
"E";"2017-12-08";"2017-12-09";"837.7548";"75.47";"-0.55";"105.37";"6260";"1109.9981";"11884.08";"20378.22";"0";"0"
"E";"2017-12-07";"2017-12-08";"843.9129";"76.03";"-0.59";"289.15";"6695.2";"1109.9981";"11883.56";"20379.46";"0";"0"
"E";"2017-12-06";"2017-12-07";"850.4984";"76.62";"-0.53";"434.86";"6355.1";"1109.9981";"11883.33";"20379.85";"0";"0"
"E";"2017-12-05";"2017-12-06";"856.3372";"77.15";"-0.55";"394.56";"6496.7";"1109.9981";"11882.64";"20381.86";"0";"0"
"E";"2017-12-04";"2017-12-05";"862.4696";"77.7";"-0.6";"236.14";"6813.1";"1109.9981";"11929.14";"20383.49";"0";"0"
"E";"2017-12-03";"2017-12-04";"869.1189";"78.3";"-0.5";"407.79";"5905.2";"1109.9967";"11928.48";"20385.36";"0";"0"
"E";"2017-12-02";"2017-12-03";"874.6745";"78.8";"-0.56";"175.72";"6341.7";"1109.9967";"11927.69";"20387.66";"0";"0"
"E";"2017-12-01";"2017-12-02";"880.9321";"79.36";"-0.63";"63.53";"7591.1";"1109.9967";"11926.87";"20390.01";"0";"0"
"E";"2017-11-30";"2017-12-01";"887.8887";"80.01";"-0.7";"137.05";"7290.2";"1109.7647";"11856.43";"20333.63";"0";"0"
"E";"2017-11-29";"2017-11-30";"895.6184";"80.9";"-0.62";"72.31";"7117.1";"1107.1175";"11855.64";"20319.9";"0";"0"
"E";"2017-11-28";"2017-11-29";"902.5144";"81.52";"-0.55";"95.66";"5858.6";"1107.1175";"11855.63";"20320.12";"0";"0"
"E";"2017-11-27";"2017-11-28";"908.6045";"82.07";"-0.52";"190.68";"5521.4";"1107.1175";"11854.88";"20322.26";"0";"0"
"E";"2017-11-26";"2017-11-27";"914.3597";"82.59";"-0.27";"247.8";"3328.9";"1107.1148";"11854.06";"20324.23";"0";"0"
"E";"2017-11-25";"2017-11-26";"917.4012";"82.86";"-0.25";"257.66";"2984.4";"1107.1148";"11853.31";"20326.12";"0";"0"
"E";"2017-11-24";"2017-11-25";"920.1266";"83.11";"-0.33";"188.87";"3829.7";"1107.1148";"11852.2";"20329.19";"0";"0"
"E";"2017-11-23";"2017-11-24";"923.7937";"83.48";"-0.28";"218.98";"3288.2";"1106.6016";"11804.51";"20319.77";"0";"0"
"E";"2017-11-22";"2017-11-23";"926.8636";"83.76";"-0.25";"395.07";"3205.5";"1106.6016";"11804.06";"20320.84";"0";"0"
"E";"2017-11-21";"2017-11-22";"929.6759";"84.01";"-0.34";"322.26";"4046.9";"1106.6016";"11803.52";"20322.48";"0";"0"
"E";"2017-11-20";"2017-11-21";"933.4703";"84.35";"-0.38";"166.43";"4847.9";"1106.6016";"11802.79";"20324.61";"0";"0"
"E";"2017-11-19";"2017-11-20";"937.7145";"84.74";"-0.28";"230.1";"3298.5";"1106.6187";"11802.34";"20326.99";"0";"0"
"E";"2017-11-18";"2017-11-19";"940.8336";"85.02";"-0.26";"326.49";"3197.4";"1106.6187";"11801.69";"20328.95";"0";"0"
"E";"2017-11-17";"2017-11-18";"943.7521";"85.28";"-0.35";"236.11";"3961.8";"1106.6187";"11800.68";"20331.74";"0";"0"
"E";"2017-11-16";"2017-11-17";"947.6684";"85.64";"-0.32";"314.95";"3793.6";"1106.6187";"11799.54";"20334.62";"0";"0"
"E";"2017-11-15";"2017-11-16";"951.2157";"85.97";"-0.38";"329.39";"4449.3";"1106.3947";"11808.7";"20322.01";"0";"0"
"E";"2017-11-14";"2017-11-15";"955.4021";"86.35";"-0.46";"202.34";"4664.1";"1106.3947";"11807.35";"20312.3";"0";"0"
"E";"2017-11-13";"2017-11-14";"960.4534";"86.81";"-0.31";"210.9";"4094";"1106.3947";"11806.58";"20314.61";"0";"0"
"E";"2017-11-12";"2017-11-13";"963.8781";"87.12";"-0.15";"455.71";"2094.9";"1106.4105";"11821.81";"20299.9";"0";"0"
"E";"2017-11-11";"2017-11-12";"965.5463";"87.27";"-0.14";"566.84";"2033.9";"1106.4105";"11821.9";"20299.86";"0";"0"
"E";"2017-11-10";"2017-11-11";"967.0579";"87.4";"-0.24";"387.31";"2454.1";"1106.4105";"11821.44";"20301.03";"0";"0"
"E";"2017-11-09";"2017-11-10";"969.7291";"87.65";"-0.2";"443.33";"3137.9";"1106.4105";"11824.07";"20294.32";"0";"0"
"E";"2017-11-08";"2017-11-09";"971.9246";"87.84";"-0.31";"311.45";"3722.5";"1106.4105";"11822.99";"20297.39";"0";"0"
"E";"2017-11-07";"2017-11-08";"975.3523";"88.15";"-0.28";"357.85";"3418.4";"1106.4105";"11822.45";"20298.98";"0";"0"
"E";"2017-11-06";"2017-11-07";"978.415";"88.43";"-0.23";"282.54";"2764.5";"1106.4105";"11821.97";"20300.21";"0";"0"
"E";"2017-11-05";"2017-11-06";"980.9251";"88.66";"-0.01";"765.39";"862.4";"1106.3967";"11822.16";"20296.98";"0";"0"
"E";"2017-11-04";"2017-11-05";"980.9812";"88.66";"0.01";"1020";"942.1";"1106.3967";"11822.55";"20295.85";"0";"0"
"E";"2017-11-03";"2017-11-04";"980.8168";"88.65";"-0.06";"649.46";"1391.8";"1106.3967";"11822.07";"20297.16";"0";"0"
"E";"2017-11-02";"2017-11-03";"981.5192";"88.71";"-0.12";"551.56";"1459.1";"1106.3967";"11822.12";"20297.26";"0";"0"
"E";"2017-11-01";"2017-11-02";"982.8258";"88.83";"-0.04";"601.12";"1059.3";"1106.3967";"11822.36";"20296.4";"0";"0"
"E";"2017-10-31";"2017-11-01";"983.2162";"88.87";"-0.08";"541.55";"1366.4";"1106.3481";"11726.68";"20092.86";"0";"0"
"E";"2017-10-30";"2017-10-31";"984.1042";"88.95";"-0.07";"718.28";"1398.6";"1106.3481";"11643.8";"20092.77";"0";"0"
"E";"2017-10-29";"2017-10-30";"984.8299";"89.02";"0.14";"2028.3";"423.9";"1106.2912";"11643.1";"20091.39";"0";"0"
"E";"2017-10-28";"2017-10-29";"983.2757";"88.81";"0.16";"2070.74";"337.8";"1107.1534";"11808.24";"20367.3";"0";"0"
"E";"2017-10-27";"2017-10-28";"981.5339";"88.72";"0.07";"1328.94";"387.8";"1106.2912";"11643.11";"20091.39";"0";"0"
"E";"2017-10-26";"2017-10-27";"980.7288";"88.65";"0.06";"1224.16";"451";"1106.2912";"11643.11";"20091.39";"0";"0"
"E";"2017-10-25";"2017-10-26";"980.0554";"88.59";"0.13";"1673.48";"163.3";"1106.2912";"11643.11";"20091.39";"0";"0"
"E";"2017-10-24";"2017-10-25";"978.6236";"88.46";"0.09";"1422.27";"391.5";"1106.2912";"11643.12";"20091.39";"0";"0"
"E";"2017-10-23";"2017-10-24";"977.6476";"88.37";"0.06";"1377.26";"613.9";"1106.2912";"11643.12";"20091.39";"0";"0"
"E";"2017-10-22";"2017-10-23";"976.9975";"88.31";"0.22";"2585.42";"149.1";"1106.3753";"11492.23";"19445.19";"0";"0"
"E";"2017-10-21";"2017-10-22";"974.5346";"88.08";"0.25";"2826.75";"120.5";"1106.3753";"11492.23";"19445.19";"0";"0"
"E";"2017-10-20";"2017-10-21";"971.8159";"87.84";"0.16";"2167.04";"339.9";"1106.3753";"11492.23";"19445.19";"0";"0"
"E";"2017-10-19";"2017-10-20";"970.0474";"87.68";"0.16";"1987.16";"239.3";"1106.3753";"11666.03";"19445.19";"0";"0"
"E";"2017-10-18";"2017-10-19";"968.2687";"87.52";"0.13";"1935.78";"510.8";"1106.3753";"11666.03";"19445.19";"0";"0"
"E";"2017-10-17";"2017-10-18";"966.8416";"87.39";"0.18";"2368.37";"375.7";"1106.3753";"11666.03";"19445.19";"0";"0"
"E";"2017-10-16";"2017-10-17";"964.8468";"87.19";"0.22";"2717.31";"254.2";"1106.5869";"11758.22";"19525.99";"0";"0"
"E";"2017-10-15";"2017-10-16";"962.4592";"86.97";"0.34";"3888.73";"75.8";"1106.6126";"11758.59";"19526.55";"0";"0"
"E";"2017-10-14";"2017-10-15";"958.6485";"86.63";"0.34";"3829.97";"113.4";"1106.6126";"11758.58";"19526.55";"0";"0"
"E";"2017-10-13";"2017-10-14";"954.8993";"86.29";"0.18";"2505.99";"536.7";"1106.6126";"11758.56";"19526.55";"0";"0"
